2025-06-29 22:13:09,Captura guardada,person,0.36
2025-06-29 22:13:09,Persona detectada,person,0.44
2025-06-29 22:13:09,Captura guardada,person,0.44
2025-06-29 22:13:09,Persona detectada,person,0.46
2025-06-29 22:13:09,Captura guardada,person,0.46
2025-06-29 22:13:09,Persona detectada,person,0.30
2025-06-29 22:13:09,Captura guardada,person,0.30
2025-06-29 22:13:09,Persona detectada,person,0.43
2025-06-29 22:13:09,Captura guardada,person,0.43
2025-06-29 22:13:10,Persona detectada,person,0.44
2025-06-29 22:13:10,Captura guardada,person,0.44
2025-06-29 22:13:10,Persona detectada,person,0.55
2025-06-29 22:13:10,Captura guardada,person,0.55
2025-06-29 22:13:10,Persona detectada,person,0.55
2025-06-29 22:13:10,Captura guardada,person,0.55
2025-06-29 22:13:10,Persona detectada,person,0.53
2025-06-29 22:13:10,Captura guardada,person,0.53
2025-06-29 22:13:10,Persona detectada,person,0.45
2025-06-29 22:13:10,Captura guardada,person,0.45
2025-06-29 22:13:10,Persona detectada,person,0.47
2025-06-29 22:13:10,Captura guardada,person,0.47
2025-06-29 22:13:10,Persona detectada,person,0.46
2025-06-29 22:13:10,Captura guardada,person,0.46
2025-06-29 22:13:10,Persona detectada,person,0.57
2025-06-29 22:13:10,Captura guardada,person,0.57
2025-06-29 22:13:11,Persona detectada,person,0.56
2025-06-29 22:13:11,Captura guardada,person,0.56
2025-06-29 22:13:11,Persona detectada,person,0.58
2025-06-29 22:13:11,Captura guardada,person,0.58
2025-06-29 22:13:11,Persona detectada,person,0.57
2025-06-29 22:13:11,Captura guardada,person,0.57
2025-06-29 22:13:11,Persona detectada,person,0.51
2025-06-29 22:13:11,Captura guardada,person,0.51
2025-06-29 22:13:11,Persona detectada,person,0.49
2025-06-29 22:13:11,Captura guardada,person,0.49
2025-06-29 22:13:11,Persona detectada,person,0.45
2025-06-29 22:13:11,Captura guardada,person,0.45
2025-06-29 22:13:11,Persona detectada,person,0.45
2025-06-29 22:13:11,Captura guardada,person,0.45
2025-06-29 22:13:11,Persona detectada,person,0.55
2025-06-29 22:13:11,Captura guardada,person,0.55
2025-06-29 22:13:12,Persona detectada,person,0.44
2025-06-29 22:13:12,Captura guardada,person,0.44
2025-06-29 22:13:12,Persona detectada,person,0.50
2025-06-29 22:13:12,Captura guardada,person,0.50
2025-06-29 22:13:12,Persona detectada,person,0.50
2025-06-29 22:13:12,Captura guardada,person,0.50
2025-06-29 22:13:12,Persona detectada,person,0.44
2025-06-29 22:13:12,Captura guardada,person,0.44
2025-06-29 22:13:12,Persona detectada,person,0.51
2025-06-29 22:13:12,Captura guardada,person,0.51
2025-06-29 22:13:12,Persona detectada,person,0.52
2025-06-29 22:13:12,Captura guardada,person,0.52
2025-06-29 22:13:12,Persona detectada,person,0.50
2025-06-29 22:13:12,Captura guardada,person,0.50
2025-06-29 22:13:12,Persona detectada,person,0.46
2025-06-29 22:13:12,Captura guardada,person,0.46
2025-06-29 22:13:13,Persona detectada,person,0.45
2025-06-29 22:13:13,Captura guardada,person,0.45
2025-06-29 22:13:13,Persona detectada,person,0.53
2025-06-29 22:13:13,Captura guardada,person,0.53
2025-06-29 22:13:13,Persona detectada,person,0.47
2025-06-29 22:13:13,Captura guardada,person,0.47
2025-06-29 22:13:13,Persona detectada,person,0.52
2025-06-29 22:13:13,Captura guardada,person,0.52
2025-06-29 22:13:13,Persona detectada,person,0.40
2025-06-29 22:13:13,Captura guardada,person,0.40
2025-06-29 22:13:13,Persona detectada,person,0.40
2025-06-29 22:13:13,Captura guardada,person,0.40
2025-06-29 22:13:13,Persona detectada,person,0.41
2025-06-29 22:13:13,Captura guardada,person,0.41
2025-06-29 22:13:13,Persona detectada,person,0.40
2025-06-29 22:13:13,Captura guardada,person,0.40
2025-06-29 22:13:14,Persona detectada,person,0.47
2025-06-29 22:13:14,Captura guardada,person,0.47
2025-06-29 22:13:14,Persona detectada,person,0.48
2025-06-29 22:13:14,Captura guardada,person,0.48
2025-06-29 22:13:14,Persona detectada,person,0.41
2025-06-29 22:13:14,Captura guardada,person,0.41
2025-06-29 22:13:14,Persona detectada,person,0.46
2025-06-29 22:13:14,Captura guardada,person,0.46
2025-06-29 22:13:14,Persona detectada,person,0.46
2025-06-29 22:13:14,Captura guardada,person,0.46
2025-06-29 22:13:14,Persona detectada,person,0.55
2025-06-29 22:13:14,Captura guardada,person,0.55
2025-06-29 22:13:14,Persona detectada,person,0.51
2025-06-29 22:13:14,Captura guardada,person,0.51
2025-06-29 22:13:14,Persona detectada,person,0.43
2025-06-29 22:13:14,Captura guardada,person,0.43
2025-06-29 22:13:15,Persona detectada,person,0.44
2025-06-29 22:13:15,Captura guardada,person,0.44
2025-06-29 22:13:15,Persona detectada,person,0.51
2025-06-29 22:13:15,Captura guardada,person,0.51
2025-06-29 22:13:15,Persona detectada,person,0.50
2025-06-29 22:13:15,Captura guardada,person,0.50
2025-06-29 22:13:15,Persona detectada,person,0.51
2025-06-29 22:13:15,Captura guardada,person,0.51
2025-06-29 22:13:15,Persona detectada,person,0.51
2025-06-29 22:13:15,Captura guardada,person,0.51
2025-06-29 22:13:15,Persona detectada,person,0.43
2025-06-29 22:13:15,Captura guardada,person,0.43
2025-06-29 22:13:15,Persona detectada,person,0.48
2025-06-29 22:13:15,Captura guardada,person,0.48
2025-06-29 22:13:15,Persona detectada,person,0.47
2025-06-29 22:13:15,Captura guardada,person,0.47
2025-06-29 22:13:16,Persona detectada,person,0.48
2025-06-29 22:13:16,Captura guardada,person,0.48
2025-06-29 22:13:16,Persona detectada,person,0.52
2025-06-29 22:13:16,Captura guardada,person,0.52
2025-06-29 22:13:16,Persona detectada,person,0.48
2025-06-29 22:13:16,Captura guardada,person,0.48
2025-06-29 22:13:16,Persona detectada,person,0.40
2025-06-29 22:13:16,Captura guardada,person,0.40
2025-06-29 22:13:16,Persona detectada,person,0.43
2025-06-29 22:13:16,Captura guardada,person,0.43
2025-06-29 22:13:16,Persona detectada,person,0.43
2025-06-29 22:13:16,Captura guardada,person,0.43
2025-06-29 22:13:16,Persona detectada,person,0.62
2025-06-29 22:13:16,Captura guardada,person,0.62
2025-06-29 22:13:16,Persona detectada,person,0.47
2025-06-29 22:13:16,Captura guardada,person,0.47
2025-06-29 22:13:16,Persona detectada,person,0.50
2025-06-29 22:13:16,Captura guardada,person,0.50
2025-06-29 22:13:17,Persona detectada,person,0.47
2025-06-29 22:13:17,Captura guardada,person,0.47
2025-06-29 22:13:17,Persona detectada,person,0.54
2025-06-29 22:13:17,Captura guardada,person,0.54
2025-06-29 22:13:17,Persona detectada,person,0.49
2025-06-29 22:13:17,Captura guardada,person,0.49
2025-06-29 22:13:17,Persona detectada,person,0.51
2025-06-29 22:13:17,Captura guardada,person,0.51
2025-06-29 22:13:17,Persona detectada,person,0.55
2025-06-29 22:13:17,Captura guardada,person,0.55
2025-06-29 22:13:17,Persona detectada,person,0.55
2025-06-29 22:13:17,Captura guardada,person,0.55
2025-06-29 22:13:17,Persona detectada,person,0.53
2025-06-29 22:13:17,Captura guardada,person,0.53
2025-06-29 22:13:17,Persona detectada,person,0.57
2025-06-29 22:13:17,Captura guardada,person,0.57
2025-06-29 22:13:18,Persona detectada,person,0.46
2025-06-29 22:13:18,Captura guardada,person,0.46
2025-06-29 22:13:18,Persona detectada,person,0.43
2025-06-29 22:13:18,Captura guardada,person,0.43
2025-06-29 22:13:18,Persona detectada,person,0.45
2025-06-29 22:13:18,Captura guardada,person,0.45
2025-06-29 22:13:18,Persona detectada,person,0.42
2025-06-29 22:13:18,Captura guardada,person,0.42
2025-06-29 22:13:18,Persona detectada,person,0.53
2025-06-29 22:13:18,Captura guardada,person,0.53
2025-06-29 22:13:18,Persona detectada,person,0.62
2025-06-29 22:13:18,Captura guardada,person,0.62
2025-06-29 22:13:18,Persona detectada,person,0.47
2025-06-29 22:13:18,Captura guardada,person,0.47
2025-06-29 22:13:19,Persona detectada,person,0.47
2025-06-29 22:13:19,Captura guardada,person,0.47
2025-06-29 22:13:19,Persona detectada,person,0.57
2025-06-29 22:13:19,Captura guardada,person,0.57
2025-06-29 22:13:19,Persona detectada,person,0.57
2025-06-29 22:13:19,Captura guardada,person,0.57
2025-06-29 22:13:19,Persona detectada,person,0.53
2025-06-29 22:13:19,Captura guardada,person,0.53
2025-06-29 22:13:19,Persona detectada,person,0.53
2025-06-29 22:13:19,Captura guardada,person,0.53
2025-06-29 22:13:19,Persona detectada,person,0.53
2025-06-29 22:13:19,Captura guardada,person,0.53
2025-06-29 22:13:19,Persona detectada,person,0.52
2025-06-29 22:13:19,Captura guardada,person,0.52
2025-06-29 22:13:19,Persona detectada,person,0.49
2025-06-29 22:13:19,Captura guardada,person,0.49
2025-06-29 22:13:20,Persona detectada,person,0.50
2025-06-29 22:13:20,Captura guardada,person,0.50
2025-06-29 22:13:20,Persona detectada,person,0.46
2025-06-29 22:13:20,Captura guardada,person,0.46
2025-06-29 22:13:20,Persona detectada,person,0.50
2025-06-29 22:13:20,Captura guardada,person,0.50
2025-06-29 22:13:20,Persona detectada,person,0.44
2025-06-29 22:13:20,Captura guardada,person,0.44
2025-06-29 22:13:20,Persona detectada,person,0.52
2025-06-29 22:13:20,Captura guardada,person,0.52
2025-06-29 22:13:20,Persona detectada,person,0.52
2025-06-29 22:13:20,Captura guardada,person,0.52
2025-06-29 22:13:20,Persona detectada,person,0.52
2025-06-29 22:13:20,Captura guardada,person,0.52
2025-06-29 22:13:20,Persona detectada,person,0.52
2025-06-29 22:13:20,Captura guardada,person,0.52
2025-06-29 22:13:20,Persona detectada,person,0.48
2025-06-29 22:13:20,Captura guardada,person,0.48
2025-06-29 22:13:21,Persona detectada,person,0.59
2025-06-29 22:13:21,Captura guardada,person,0.59
2025-06-29 22:13:21,Persona detectada,person,0.46
2025-06-29 22:13:21,Captura guardada,person,0.46
2025-06-29 22:13:21,Persona detectada,person,0.44
2025-06-29 22:13:21,Captura guardada,person,0.44
2025-06-29 22:13:21,Persona detectada,person,0.46
2025-06-29 22:13:21,Captura guardada,person,0.46
2025-06-29 22:13:21,Persona detectada,person,0.47
2025-06-29 22:13:21,Captura guardada,person,0.47
2025-06-29 22:13:21,Persona detectada,person,0.54
2025-06-29 22:13:21,Captura guardada,person,0.54
2025-06-29 22:13:22,Persona detectada,person,0.51
2025-06-29 22:13:22,Captura guardada,person,0.51
2025-06-29 22:13:22,Persona detectada,person,0.54
2025-06-29 22:13:22,Captura guardada,person,0.54
2025-06-29 22:13:22,Persona detectada,person,0.52
2025-06-29 22:13:22,Captura guardada,person,0.52
2025-06-29 22:13:22,Persona detectada,person,0.56
2025-06-29 22:13:22,Captura guardada,person,0.56
2025-06-29 22:13:22,Persona detectada,person,0.46
2025-06-29 22:13:22,Captura guardada,person,0.46
2025-06-29 22:13:22,Persona detectada,person,0.54
2025-06-29 22:13:22,Captura guardada,person,0.54
2025-06-29 22:13:22,Persona detectada,person,0.57
2025-06-29 22:13:22,Captura guardada,person,0.57
2025-06-29 22:13:22,Persona detectada,person,0.60
2025-06-29 22:13:22,Captura guardada,person,0.60
2025-06-29 22:13:23,Persona detectada,person,0.54
2025-06-29 22:13:23,Captura guardada,person,0.54
2025-06-29 22:13:23,Persona detectada,person,0.63
2025-06-29 22:13:23,Captura guardada,person,0.63
2025-06-29 22:13:23,Persona detectada,person,0.63
2025-06-29 22:13:23,Captura guardada,person,0.63
2025-06-29 22:13:23,Persona detectada,person,0.50
2025-06-29 22:13:23,Captura guardada,person,0.50
2025-06-29 22:13:23,Persona detectada,person,0.51
2025-06-29 22:13:23,Captura guardada,person,0.51
2025-06-29 22:13:23,Persona detectada,person,0.55
2025-06-29 22:13:23,Captura guardada,person,0.55
2025-06-29 22:13:23,Persona detectada,person,0.59
2025-06-29 22:13:23,Captura guardada,person,0.59
2025-06-29 22:13:23,Persona detectada,person,0.58
2025-06-29 22:13:23,Captura guardada,person,0.58
2025-06-29 22:13:24,Persona detectada,person,0.58
2025-06-29 22:13:24,Captura guardada,person,0.58
2025-06-29 22:13:24,Persona detectada,person,0.47
2025-06-29 22:13:24,Captura guardada,person,0.47
2025-06-29 22:13:24,Persona detectada,person,0.50
2025-06-29 22:13:24,Captura guardada,person,0.50
2025-06-29 22:13:24,Persona detectada,person,0.56
2025-06-29 22:13:24,Captura guardada,person,0.56
2025-06-29 22:13:24,Persona detectada,person,0.58
2025-06-29 22:13:24,Captura guardada,person,0.58
2025-06-29 22:13:24,Persona detectada,person,0.56
2025-06-29 22:13:24,Captura guardada,person,0.56
2025-06-29 22:13:24,Persona detectada,person,0.56
2025-06-29 22:13:24,Captura guardada,person,0.56
2025-06-29 22:13:24,Persona detectada,person,0.58
2025-06-29 22:13:24,Captura guardada,person,0.58
2025-06-29 22:13:24,Persona detectada,person,0.60
2025-06-29 22:13:24,Captura guardada,person,0.60
2025-06-29 22:13:25,Persona detectada,person,0.56
2025-06-29 22:13:25,Captura guardada,person,0.56
2025-06-29 22:13:25,Persona detectada,person,0.57
2025-06-29 22:13:25,Captura guardada,person,0.57
2025-06-29 22:13:25,Persona detectada,person,0.49
2025-06-29 22:13:25,Captura guardada,person,0.49
2025-06-29 22:13:25,Persona detectada,person,0.46
2025-06-29 22:13:25,Captura guardada,person,0.46
2025-06-29 22:13:25,Persona detectada,person,0.42
2025-06-29 22:13:25,Captura guardada,person,0.42
2025-06-29 22:13:25,Persona detectada,person,0.52
2025-06-29 22:13:25,Captura guardada,person,0.52
2025-06-29 22:13:25,Persona detectada,person,0.48
2025-06-29 22:13:25,Captura guardada,person,0.48
2025-06-29 22:13:25,Persona detectada,person,0.48
2025-06-29 22:13:25,Captura guardada,person,0.48
2025-06-29 22:13:26,Persona detectada,person,0.51
2025-06-29 22:13:26,Captura guardada,person,0.51
2025-06-29 22:13:26,Persona detectada,person,0.52
2025-06-29 22:13:26,Captura guardada,person,0.52
2025-06-29 22:13:26,Persona detectada,person,0.58
2025-06-29 22:13:26,Captura guardada,person,0.58
2025-06-29 22:13:26,Persona detectada,person,0.57
2025-06-29 22:13:26,Captura guardada,person,0.57
2025-06-29 22:13:26,Persona detectada,person,0.59
2025-06-29 22:13:26,Captura guardada,person,0.59
2025-06-29 22:13:26,Persona detectada,person,0.53
2025-06-29 22:13:26,Captura guardada,person,0.53
2025-06-29 22:13:26,Persona detectada,person,0.53
2025-06-29 22:13:26,Captura guardada,person,0.53
2025-06-29 22:13:26,Persona detectada,person,0.61
2025-06-29 22:13:26,Captura guardada,person,0.61
2025-06-29 22:13:26,Persona detectada,person,0.59
2025-06-29 22:13:26,Captura guardada,person,0.59
2025-06-29 22:13:27,Persona detectada,person,0.61
2025-06-29 22:13:27,Captura guardada,person,0.61
2025-06-29 22:13:27,Persona detectada,person,0.45
2025-06-29 22:13:27,Captura guardada,person,0.45
2025-06-29 22:13:27,Persona detectada,person,0.52
2025-06-29 22:13:27,Captura guardada,person,0.52
2025-06-29 22:13:27,Persona detectada,person,0.57
2025-06-29 22:13:27,Captura guardada,person,0.57
2025-06-29 22:13:27,Persona detectada,person,0.56
2025-06-29 22:13:27,Captura guardada,person,0.56
2025-06-29 22:13:27,Persona detectada,person,0.65
2025-06-29 22:13:27,Captura guardada,person,0.65
2025-06-29 22:13:27,Persona detectada,person,0.48
2025-06-29 22:13:27,Captura guardada,person,0.48
2025-06-29 22:13:27,Persona detectada,person,0.59
2025-06-29 22:13:27,Captura guardada,person,0.59
2025-06-29 22:13:28,Persona detectada,person,0.58
2025-06-29 22:13:28,Captura guardada,person,0.58
2025-06-29 22:13:28,Persona detectada,person,0.59
2025-06-29 22:13:28,Captura guardada,person,0.59
2025-06-29 22:13:28,Persona detectada,person,0.59
2025-06-29 22:13:28,Captura guardada,person,0.59
2025-06-29 22:13:28,Persona detectada,person,0.51
2025-06-29 22:13:28,Captura guardada,person,0.51
2025-06-29 22:13:28,Persona detectada,person,0.55
2025-06-29 22:13:28,Captura guardada,person,0.55
2025-06-29 22:13:28,Persona detectada,person,0.48
2025-06-29 22:13:28,Captura guardada,person,0.48
2025-06-29 22:13:28,Persona detectada,person,0.52
2025-06-29 22:13:28,Captura guardada,person,0.52
2025-06-29 22:13:28,Persona detectada,person,0.53
2025-06-29 22:13:28,Captura guardada,person,0.53
2025-06-29 22:13:29,Persona detectada,person,0.52
2025-06-29 22:13:29,Captura guardada,person,0.52
2025-06-29 22:13:29,Persona detectada,person,0.52
2025-06-29 22:13:29,Captura guardada,person,0.52
2025-06-29 22:13:29,Persona detectada,person,0.48
2025-06-29 22:13:29,Captura guardada,person,0.48
2025-06-29 22:13:29,Persona detectada,person,0.55
2025-06-29 22:13:29,Captura guardada,person,0.55
2025-06-29 22:13:29,Persona detectada,person,0.51
2025-06-29 22:13:29,Captura guardada,person,0.51
2025-06-29 22:13:29,Persona detectada,person,0.51
2025-06-29 22:13:29,Captura guardada,person,0.51
2025-06-29 22:13:29,Persona detectada,person,0.51
2025-06-29 22:13:29,Captura guardada,person,0.51
2025-06-29 22:13:29,Persona detectada,person,0.47
2025-06-29 22:13:29,Captura guardada,person,0.47
2025-06-29 22:13:30,Persona detectada,person,0.54
2025-06-29 22:13:30,Captura guardada,person,0.54
2025-06-29 22:13:30,Persona detectada,person,0.43
2025-06-29 22:13:30,Captura guardada,person,0.43
2025-06-29 22:13:30,Persona detectada,person,0.57
2025-06-29 22:13:30,Captura guardada,person,0.57
2025-06-29 22:13:30,Persona detectada,person,0.47
2025-06-29 22:13:30,Captura guardada,person,0.47
2025-06-29 22:13:30,Persona detectada,person,0.54
2025-06-29 22:13:30,Captura guardada,person,0.54
2025-06-29 22:13:30,Persona detectada,person,0.45
2025-06-29 22:13:30,Captura guardada,person,0.45
2025-06-29 22:13:30,Persona detectada,person,0.45
2025-06-29 22:13:30,Captura guardada,person,0.45
